,PRODUCT_NAME,PRODUCT_LINK,MRP,PRICE,DISCOUNT,DESCRIPTION,PRODUCT_RATING
10,GIGLICK 4XL GIGLICK 4XL Bean Bag Cushion and Footrest Filled with Beans Bean Bag Chair  With Bean Filling  (Purple),https://www.flipkart.com/giglick-4xl-bean-bag-cushion-footrest-filled-beans-chair-filling/p/itmfdbc5f06780d9?pid=BEBGREF8VHZKZ97C&lid=LSTBEBGREF8VHZKZ97CIOTVVV&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_11&otracker=search&fm=organic&iid=en_RBsQMztijOQsiSH89ZG11kEHtO8qbBtF0Wwn7vgyf9s0pVshRqqI3sVIPFJo8svwIgc76vklNRJBgQco1F4T_w%3D%3D&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"4,999","2,999",40% off,Type: Bean Bag Chair| Material: Artificial Leather| Fastening Mechanism: Zipper with Velcro| Filling: EPP POLYSTRENE BEANS| Width x Height: 90 cm x 110 cm (2 ft 11 in x 3 ft 7 in),3.9
11,"THREADVIBELIVING XXL ( Filled ) Soccerati Football Bean Bag Sofa  With Bean Filling  (Black, Pink)",https://www.flipkart.com/threadvibeliving-xxl-filled-soccerati-football-bean-bag-sofa-filling/p/itm8e3225250cdb2?pid=BEBGDCYAY8NKCACY&lid=LSTBEBGDCYAY8NKCACYQNF9RF&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_12&otracker=search&fm=organic&iid=en_RBsQMztijOQsiSH89ZG11kEHtO8qbBtF0Wwn7vgyf9uNfka8FUP1E2D0eybLWpjiJs4wmPTCla7OZKpQVCIa7g%3D%3D&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"2,899","2,199",24% off,Type: Bean Bag Sofa| Material: Artificial Leather| Fastening Mechanism: Zipper with Velcro| Filling: BEANS| Width x Height: 60 cm x 40 cm (1 ft 11 in x 1 ft 3 in),3.9
12,GOREVIZON OPPOSED XXL Bean Bag With Stool Ready to Use Filled With Beans Bean Bag Footstool  With Bean Filling  (Black),https://www.flipkart.com/gorevizon-opposed-xxl-bean-bag-stool-ready-use-filled-beans-footstool-filling/p/itm7a24081515225?pid=BEBGZFK5JSBTYZSZ&lid=LSTBEBGZFK5JSBTYZSZFF3QYT&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_13&otracker=search&fm=organic&iid=5267f2f2-c488-48c4-91b4-739a56a21a5a.BEBGZFK5JSBTYZSZ.SEARCH&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"4,999","1,899",62% off,Type: Bean Bag Footstool| Material: Leather| Fastening Mechanism: Zipper with Velcro| Filling: Beans| Width x Height: 85 cm x 115 cm (2 ft 9 in x 3 ft 9 in),4.1
13,Swiner 4XL 4XL Bean Bag with Footrest & Cushion Ready to Use with Beans (Black-4XL) Bean Bag Footstool  With Bean Filling  (Black),https://www.flipkart.com/swiner-4xl-bean-bag-footrest-cushion-ready-use-beans-black-4xl-footstool-filling/p/itmb43ac4a764db2?pid=BEBGZEXM2GZCY4DW&lid=LSTBEBGZEXM2GZCY4DW9RR8VQ&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_14&otracker=search&fm=organic&iid=5267f2f2-c488-48c4-91b4-739a56a21a5a.BEBGZEXM2GZCY4DW.SEARCH&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"4,999","2,499",50% off,Type: Bean Bag Footstool| Material: Artificial Leather| Fastening Mechanism: Zipper with Velcro| Filling: Beans| Width x Height: 212.5 cm x 125 cm (6 ft 11 in x 4 ft 1 in),3.2
14,"SPACEX XXXL Fusion Dual Theme Printed Bean Bag Teardrop Bean Bag  With Bean Filling  (Tan, Brown)",https://www.flipkart.com/spacex-xxxl-fusion-dual-theme-printed-bean-bag-teardrop-filling/p/itm60d347d4c571f?pid=BEBG5GNHGREKYUVB&lid=LSTBEBG5GNHGREKYUVB3RXSKP&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_15&otracker=search&fm=organic&iid=5267f2f2-c488-48c4-91b4-739a56a21a5a.BEBG5GNHGREKYUVB.SEARCH&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"3,999","2,286",42% off,Type: Teardrop Bean Bag| Material: Artificial Leather| Filling: Polyestrene Beads| Width x Height: 76.2 cm x 116.84 cm (2 ft 6 in x 3 ft 10 in),4.3
15,"SPACEX XXXL Teardrop Bean Bag  With Bean Filling  (Blue, Black)",https://www.flipkart.com/spacex-xxxl-teardrop-bean-bag-filling/p/itm2c9563cac7d58?pid=BEBG6EE7VD4F6WED&lid=LSTBEBG6EE7VD4F6WED1H12RF&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_16&otracker=search&fm=organic&iid=5267f2f2-c488-48c4-91b4-739a56a21a5a.BEBG6EE7VD4F6WED.SEARCH&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"4,999","2,289",54% off,Type: Teardrop Bean Bag| Material: Artificial Leather| Filling: Polyestrene Beads| Width x Height: 76.2 cm x 116.84 cm (2 ft 6 in x 3 ft 10 in),4.3
16,STAR XXL Classic Combo Teardrop Bean Bag  With Bean Filling  (Black),https://www.flipkart.com/star-xxl-classic-combo-teardrop-bean-bag-filling/p/itmb825885c1fd60?pid=BEBGPRVEMZSWVRZZ&lid=LSTBEBGPRVEMZSWVRZZ9Q7FFH&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_17&otracker=search&fm=organic&iid=en_RBsQMztijOQsiSH89ZG11kEHtO8qbBtF0Wwn7vgyf9s_6YiPyPW_PkZdjGwEqgwrZFZ6svN5yuCC2e7xXeb8jA%3D%3D&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"3,599","2,599",27% off,Type: Teardrop Bean Bag| Material: Artificial Leather| Fastening Mechanism: Zipper with Velcro| Filling: Beans| Width x Height: 61 cm x 107 cm (2 ft x 3 ft 6 in),4.5
17,"STAR XXXL Black With Red Piping Teardrop Bean Bag  With Bean Filling  (Black, Red)",https://www.flipkart.com/star-xxxl-black-red-piping-teardrop-bean-bag-filling/p/itm5b6233d387794?pid=BEBGY2YFXYQHWYE5&lid=LSTBEBGY2YFXYQHWYE5D7BRJ9&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_18&otracker=search&fm=organic&iid=en_RBsQMztijOQsiSH89ZG11kEHtO8qbBtF0Wwn7vgyf9s0a8sBn-zTq32Zh2RiS6ZmOIKQRsGEr0U85OqHykha5A%3D%3D&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"4,299","2,399",44% off,Type: Teardrop Bean Bag| Material: Artificial Leather| Fastening Mechanism: Zipper with Velcro| Filling: Polystrene Beads| Width x Height: 73.66 cm x 111.76 cm (2 ft 4 in x 3 ft 7 in),4.1
18,Swiner 4XL 4XL Bean Bag with Footrest & Cushion Ready to Use with Beans (Royal Blue - 4XL) Bean Bag Chair  With Bean Filling  (Indigo),https://www.flipkart.com/swiner-4xl-bean-bag-footrest-cushion-ready-use-beans-royal-blue-4xl-chair-filling/p/itmad1c4fa27fe34?pid=BEBGNGTNMJTX8Z4Q&lid=LSTBEBGNGTNMJTX8Z4Q76ZZC6&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_19&otracker=search&fm=organic&iid=5267f2f2-c488-48c4-91b4-739a56a21a5a.BEBGNGTNMJTX8Z4Q.SEARCH&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"4,999","2,599",48% off,Type: Bean Bag Chair| Material: Artificial Leather| Filling: Beans| Width x Height: 212.5 cm x 125 cm (6 ft 11 in x 4 ft 1 in),3.7
19,"STAR XXXL Tan with Black Piping Teardrop Bean Bag  With Bean Filling  (Tan, Black)",https://www.flipkart.com/star-xxxl-tan-black-piping-teardrop-bean-bag-filling/p/itm8b8c3def054fe?pid=BEBGY2YF7HT9HSKS&lid=LSTBEBGY2YF7HT9HSKSN3Q6D6&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_20&otracker=search&fm=organic&iid=5267f2f2-c488-48c4-91b4-739a56a21a5a.BEBGY2YF7HT9HSKS.SEARCH&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"4,299","1,899",55% off,Type: Teardrop Bean Bag| Material: Artificial Leather| Fastening Mechanism: Zipper with Velcro| Filling: Polystrene Beads| Width x Height: 73.66 cm x 111.76 cm (2 ft 4 in x 3 ft 7 in),4.1
20,STAR XXXL Classic Combo Cream with Brown Piping Teardrop Bean Bag  With Bean Filling  (Multicolor),https://www.flipkart.com/star-xxxl-classic-combo-cream-brown-piping-teardrop-bean-bag-filling/p/itm7368867e3eb25?pid=BEBGPRVCFJC9ZNED&lid=LSTBEBGPRVCFJC9ZNEDXBQ6PG&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_21&otracker=search&fm=organic&iid=en_RBsQMztijOQsiSH89ZG11kEHtO8qbBtF0Wwn7vgyf9sLfUCeD99d_s_ciGOjkNkgDh9SrKZ-U8S7k14jUTi9ag%3D%3D&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"3,999","2,799",30% off,Type: Teardrop Bean Bag| Material: Artificial Leather| Fastening Mechanism: Zipper with Velcro| Filling: Beans| Width x Height: 73.66 cm x 111.76 cm (2 ft 4 in x 3 ft 7 in),4.5
21,THREADVIBELIVING XXXL ( Filled ) Teardrop Bean Bag  With Bean Filling  (Tan),https://www.flipkart.com/threadvibeliving-xxxl-filled-teardrop-bean-bag-filling/p/itm29e400a23cb76?pid=BEBGDCY9GF8X2SUF&lid=LSTBEBGDCY9GF8X2SUFJGMKMV&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_22&otracker=search&fm=organic&iid=en_RBsQMztijOQsiSH89ZG11kEHtO8qbBtF0Wwn7vgyf9vowSSFmkHFP3sX3nk4oZ2TFe4-X7OngP8cf9yt9Wu-Uw%3D%3D&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"3,199","1,799",43% off,Type: Teardrop Bean Bag| Material: Artificial Leather| Filling: Bean Filling| Width x Height: 41 cm x 61 cm (1 ft 4 in x 2 ft),3.6
22,"SPACEX XXXL Bean Bag Sofa  (Black, White)",https://www.flipkart.com/spacex-xxxl-bean-bag-sofa/p/itmc7d61f18eefa4?pid=BEBGGECGHEBAETGC&lid=LSTBEBGGECGHEBAETGCMREUNK&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&spotlightTagId=TrendingId_wwe%2F4n6%2Fzet&srno=s_1_23&otracker=search&fm=organic&iid=5267f2f2-c488-48c4-91b4-739a56a21a5a.BEBGGECGHEBAETGC.SEARCH&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"3,499","2,213",36% off,Type: Bean Bag Sofa| Material: Artificial Leather| Width x Height: 100 cm x 101.5 cm (3 ft 3 in x 3 ft 3 in),4.4
23,Swiner 4XL 4XL Bean Bag with Footrest & Cushion Ready to Use with Beans (Beige - 4XL) Bean Bag Chair  With Bean Filling  (Beige),https://www.flipkart.com/swiner-4xl-bean-bag-footrest-cushion-ready-use-beans-beige-4xl-chair-filling/p/itm4c6a6ba5d6e2d?pid=BEBGNGTNFKRKY8HX&lid=LSTBEBGNGTNFKRKY8HXHH8PJF&marketplace=FLIPKART&q=bean+bag&store=wwe%2F4n6%2Fzet&srno=s_1_24&otracker=search&fm=organic&iid=5267f2f2-c488-48c4-91b4-739a56a21a5a.BEBGNGTNFKRKY8HX.SEARCH&ppt=None&ppn=None&ssid=3rpetjspxs0000001689605282039&qH=0cda1ce14618a372,"4,999","2,499",50% off,Type: Bean Bag Chair| Material: Artificial Leather| Fastening Mechanism: Zipper| Filling: Beans| Width x Height: 212.5 cm x 125 cm (6 ft 11 in x 4 ft 1 in),3.7
